timestamp;pond;ph;do;temp
03/02/26 10.45;Tilapia;8.13;6.43;30.59
03/02/26 11.00;Tilapia;8.21;6.37;30.47
03/02/26 11.15;Tilapia;7.9;6.44;30.7
03/02/26 11.30;Tilapia;8.07;5.89;30.22
03/02/26 11.45;Tilapia;8.24;5.95;30.69
03/02/26 12.00;Tilapia;7.83;6.59;30.39
03/02/26 12.15;Tilapia;7.74;6.61;30.77
03/02/26 12.30;Tilapia;7.81;6.42;30.44
03/02/26 12.45;Tilapia;7.79;6.27;30.41
03/02/26 13.00;Tilapia;7.89;5.92;30.16
03/02/26 13.15;Tilapia;8.05;6.25;30.46
03/02/26 13.30;Tilapia;8.05;6.45;30.44
03/02/26 13.45;Tilapia;8;6.02;30.03
03/02/26 14.00;Tilapia;7.77;6.27;29.66
03/02/26 14.15;Tilapia;7.79;6.63;29.56
03/02/26 14.30;Tilapia;8.13;6.35;30.07
03/02/26 14.45;Tilapia;7.92;6.14;30.55
03/02/26 15.00;Tilapia;7.94;6.01;29.45
03/02/26 15.15;Tilapia;7.91;6.39;29.19
03/02/26 15.30;Tilapia;7.97;5.81;29.79
03/02/26 15.45;Tilapia;7.92;6.48;29.25
03/02/26 16.00;Tilapia;8.04;5.92;29.43
03/02/26 16.15;Tilapia;8.03;5.98;29.43
03/02/26 16.30;Tilapia;7.83;6.16;28.89
03/02/26 16.45;Tilapia;7.91;5.87;29.15
03/02/26 17.00;Tilapia;8.06;5.77;28.95
03/02/26 17.15;Tilapia;7.84;5.69;28.51
03/02/26 17.30;Tilapia;8.01;5.88;28.84
03/02/26 17.45;Tilapia;7.9;5.43;28.48
03/02/26 18.00;Tilapia;7.92;5.44;28.48
03/02/26 18.15;Tilapia;7.86;5.7;28.54
03/02/26 18.30;Tilapia;7.83;5.46;28.38
03/02/26 18.45;Tilapia;7.85;5.25;28.32
03/02/26 19.00;Tilapia;7.99;5.02;27.88
03/02/26 19.15;Tilapia;8.01;4.77;27.78
03/02/26 19.30;Tilapia;7.73;4.92;27.87
03/02/26 19.45;Tilapia;7.75;5.43;27.49
03/02/26 20.00;Tilapia;7.86;5.15;27.66
03/02/26 20.15;Tilapia;7.59;4.49;28.01
03/02/26 20.30;Tilapia;7.72;4.85;27.65
03/02/26 20.45;Tilapia;7.68;4.61;27.85
03/02/26 21.00;Tilapia;7.64;5.02;27.68
03/02/26 21.15;Tilapia;7.82;4.56;27.42
03/02/26 21.30;Tilapia;7.83;4.46;27.69
03/02/26 21.45;Tilapia;7.74;4.73;27.23
03/02/26 22.00;Tilapia;7.76;4.13;26.9
03/02/26 22.15;Tilapia;7.84;3.87;27.31
03/02/26 22.30;Tilapia;7.78;3.97;27.24
03/02/26 22.45;Tilapia;7.86;4.41;26.94
03/02/26 23.00;Tilapia;7.7;4.61;26.93
03/02/26 23.15;Tilapia;7.75;4.42;27.6
03/02/26 23.30;Tilapia;7.58;4.46;27.23
03/02/26 23.45;Tilapia;7.87;4.24;27.42
04/02/26 00.00;Tilapia;7.64;3.96;27.35
04/02/26 00.15;Tilapia;7.56;4.21;27.9
04/02/26 00.30;Tilapia;7.8;4.35;27.64
04/02/26 00.45;Tilapia;7.8;4.02;27.5
04/02/26 01.00;Tilapia;7.67;3.97;28.05
04/02/26 01.15;Tilapia;7.56;4.29;27.51
04/02/26 01.30;Tilapia;7.8;4.04;27.92
04/02/26 01.45;Tilapia;7.84;3.75;27.7
04/02/26 02.00;Tilapia;7.6;4.31;27.76
04/02/26 02.15;Tilapia;7.64;4.14;27.78
04/02/26 02.30;Tilapia;7.81;4.43;28.18
04/02/26 02.45;Tilapia;7.59;4.14;28.14
04/02/26 03.00;Tilapia;7.85;4.09;28.17
04/02/26 03.15;Tilapia;7.66;4.17;27.88
04/02/26 03.30;Tilapia;7.74;4.64;28.5
04/02/26 03.45;Tilapia;7.66;4.61;28.08
04/02/26 04.00;Tilapia;7.8;4.07;28.26
04/02/26 04.15;Tilapia;7.65;5;28.58
04/02/26 04.30;Tilapia;7.69;4.98;28.71
04/02/26 04.45;Tilapia;7.53;4.56;28.51
04/02/26 05.00;Tilapia;7.61;4.75;29.16
04/02/26 05.15;Tilapia;7.82;4.74;29.33
04/02/26 05.30;Tilapia;7.27;3.33;28.35
04/02/26 05.45;Tilapia;7.38;4.46;28.79
04/02/26 06.00;Tilapia;7.73;4.58;29.13
04/02/26 06.15;Tilapia;7.65;4.85;29.24
04/02/26 06.30;Tilapia;7.74;4.59;29.02
04/02/26 06.45;Tilapia;7.72;5.15;29.82
04/02/26 07.00;Tilapia;7.6;4.94;29.33
04/02/26 07.15;Tilapia;7.72;4.69;29.77
04/02/26 07.30;Tilapia;7.61;4.98;29.76
04/02/26 07.45;Tilapia;7.84;4.94;29.68
04/02/26 08.00;Tilapia;7.82;4.97;30.08
04/02/26 08.15;Tilapia;7.78;5.34;30.32
04/02/26 08.30;Tilapia;7.81;5.39;29.94
04/02/26 08.45;Tilapia;7.55;4.42;29.14
04/02/26 09.00;Tilapia;7.58;5.74;30.13
04/02/26 09.15;Tilapia;7.74;5.8;30.25
04/02/26 09.30;Tilapia;7.78;5.94;30
04/02/26 09.45;Tilapia;7.77;6.22;30.64
04/02/26 10.00;Tilapia;7.84;5.94;30.6
04/02/26 10.15;Tilapia;7.97;5.86;30.19
04/02/26 10.30;Tilapia;7.82;6.15;30.82
04/02/26 10.45;Tilapia;7.91;6.18;29.99
04/02/26 11.00;Tilapia;7.85;6.34;30.6
04/02/26 11.15;Tilapia;7.85;6.51;30.49
04/02/26 11.30;Tilapia;7.96;6.42;30.44
04/02/26 11.45;Tilapia;7.89;6.52;30.74
04/02/26 12.00;Tilapia;8.02;6.26;30.55
04/02/26 12.15;Tilapia;7.94;6.16;30.37
04/02/26 12.30;Tilapia;7.94;6.22;30.55
04/02/26 12.45;Tilapia;7.99;6.59;30.62
04/02/26 13.00;Tilapia;8.06;6.33;30.1
04/02/26 13.15;Tilapia;7.97;6.84;30.34
04/02/26 13.30;Tilapia;8.01;6.32;30.09
04/02/26 13.45;Tilapia;8.09;6.55;29.97
04/02/26 14.00;Tilapia;7.9;6.37;30.34
04/02/26 14.15;Tilapia;7.93;6.14;30
04/02/26 14.30;Tilapia;7.98;6.43;29.87
04/02/26 14.45;Tilapia;7.88;6.13;29.68
04/02/26 15.00;Tilapia;8.15;6.24;29.87
04/02/26 15.15;Tilapia;7.82;6.07;29.81
04/02/26 15.30;Tilapia;7.91;6.55;29.55
04/02/26 15.45;Tilapia;7.8;6.24;29.84
04/02/26 16.00;Tilapia;7.61;5.93;29.59
04/02/26 16.15;Tilapia;7.96;6.06;29.31
04/02/26 16.30;Tilapia;7.84;5.75;28.85
04/02/26 16.45;Tilapia;7.88;6.51;28.93
04/02/26 17.00;Tilapia;7.8;5.98;28.73
04/02/26 17.15;Tilapia;7.93;5.93;28.98
04/02/26 17.30;Tilapia;8.01;5.82;28.77
04/02/26 17.45;Tilapia;7.65;5.54;28.27
04/02/26 18.00;Tilapia;7.79;5.66;28.48
04/02/26 18.15;Tilapia;7.83;5.16;28.55
04/02/26 18.30;Tilapia;7.85;5.82;27.92
04/02/26 18.45;Tilapia;7.73;5.57;28.76
04/02/26 19.00;Tilapia;7.77;5.23;28.23
04/02/26 19.15;Tilapia;7.71;5.68;27.58
04/02/26 19.30;Tilapia;7.89;4.9;27.74
04/02/26 19.45;Tilapia;7.81;5.33;27.48
04/02/26 20.00;Tilapia;7.83;4.67;27.76
04/02/26 20.15;Tilapia;7.84;5.01;27.44
04/02/26 20.30;Tilapia;7.74;4.74;27.24
04/02/26 20.45;Tilapia;7.54;4.59;27.51
04/02/26 21.00;Tilapia;7.77;5.02;27.75
04/02/26 21.15;Tilapia;7.71;4.49;26.88
04/02/26 21.30;Tilapia;7.74;4.61;26.97
04/02/26 21.45;Tilapia;7.96;4.5;27.39
04/02/26 22.00;Tilapia;7.83;4.52;27.28
04/02/26 22.15;Tilapia;7.82;4.35;27.38
04/02/26 22.30;Tilapia;7.78;4.04;27.42
04/02/26 22.45;Tilapia;7.78;3.97;27.63
04/02/26 23.00;Tilapia;7.93;4.03;26.96
04/02/26 23.15;Tilapia;7.69;4.97;27.44
04/02/26 23.30;Tilapia;7.8;4.26;27.43
04/02/26 23.45;Tilapia;7.64;3.78;27.45
05/02/26 00.00;Tilapia;7.84;4.15;27.38
05/02/26 00.15;Tilapia;7.68;3.9;27.68
05/02/26 00.30;Tilapia;7.79;3.69;27.41
05/02/26 00.45;Tilapia;7.58;4.14;27.34
05/02/26 01.00;Tilapia;7.85;4.05;27.52
05/02/26 01.15;Tilapia;7.44;4.13;27.58
05/02/26 01.30;Tilapia;7.73;3.9;27.26
05/02/26 01.45;Tilapia;7.52;4.43;27.31
05/02/26 02.00;Tilapia;7.66;3.99;27.55
05/02/26 02.15;Tilapia;7.8;4.29;27.5
05/02/26 02.30;Tilapia;7.83;3.99;27.84
05/02/26 02.45;Tilapia;7.74;4.35;27.92
05/02/26 03.00;Tilapia;7.73;4.35;27.47
05/02/26 03.15;Tilapia;7.81;4.22;28.28
05/02/26 03.30;Tilapia;7.89;4.43;27.78
05/02/26 03.45;Tilapia;7.71;4.29;28.56
05/02/26 04.00;Tilapia;7.8;4.41;28.4
05/02/26 04.15;Tilapia;7.67;4.65;28.24
05/02/26 04.30;Tilapia;7.56;4.4;28.64
05/02/26 04.45;Tilapia;7.82;4.46;28.67
05/02/26 05.00;Tilapia;7.64;4.66;29.06
05/02/26 05.15;Tilapia;7.65;4.83;28.57
05/02/26 05.30;Tilapia;7.85;4.96;29.14
05/02/26 05.45;Tilapia;7.8;5.2;29.24
05/02/26 06.00;Tilapia;7.9;4.8;29.06
05/02/26 06.15;Tilapia;7.83;5.01;29.43
05/02/26 06.30;Tilapia;7.75;5.24;29.46
05/02/26 06.45;Tilapia;7.64;5.18;29.87
05/02/26 07.00;Tilapia;7.7;5.63;29.68
05/02/26 07.15;Tilapia;7.87;5.23;29.83
05/02/26 07.30;Tilapia;7.87;5.21;29.48
05/02/26 07.45;Tilapia;7.9;5.8;29.63
05/02/26 08.00;Tilapia;7.65;5.29;30.29
05/02/26 08.15;Tilapia;7.74;5.13;30.5
05/02/26 08.30;Tilapia;7.71;5.13;30.1
05/02/26 08.45;Tilapia;8.01;5.39;30.18
05/02/26 09.00;Tilapia;7.86;5.81;30.13
05/02/26 09.15;Tilapia;8.06;6.07;30.59
05/02/26 09.30;Tilapia;7.91;5.96;30.63
05/02/26 09.45;Tilapia;7.94;6.32;30.17
05/02/26 10.00;Tilapia;7.8;6.25;30.32
05/02/26 10.15;Tilapia;7.93;6.06;30.33
05/02/26 10.30;Tilapia;7.88;6.29;31
05/02/26 10.45;Tilapia;7.96;6.02;30.64
05/02/26 11.00;Tilapia;7.8;6.2;30.91
05/02/26 11.15;Tilapia;7.73;6.07;30.67
05/02/26 11.30;Tilapia;7.93;6.11;30.61
05/02/26 11.45;Tilapia;7.92;6.23;30.32
05/02/26 12.00;Tilapia;8.11;6.72;30.16
05/02/26 12.15;Tilapia;7.79;6.53;30.36
05/02/26 12.30;Tilapia;7.85;5.96;30.29
05/02/26 12.45;Tilapia;8;6.2;30.68
05/02/26 13.00;Tilapia;7.86;6.25;29.98
05/02/26 13.15;Tilapia;7.86;6.64;30.01
05/02/26 13.30;Tilapia;7.82;6.13;29.64
05/02/26 13.45;Tilapia;7.89;6.21;30.01
05/02/26 14.00;Tilapia;7.84;5.95;29.31
05/02/26 14.15;Tilapia;7.78;6.38;29.45
05/02/26 14.30;Tilapia;7.73;5.87;29.69
05/02/26 14.45;Tilapia;7.53;6.01;29.93
05/02/26 15.00;Tilapia;7.99;6.03;29.39
05/02/26 15.15;Tilapia;8.08;5.76;29.75
05/02/26 15.30;Tilapia;7.82;6.09;29.49
05/02/26 15.45;Tilapia;7.97;6.13;29.62
05/02/26 16.00;Tilapia;7.9;6.27;29.54
05/02/26 16.15;Tilapia;8;5.83;29.35
05/02/26 16.30;Tilapia;7.9;6.04;28.89
05/02/26 16.45;Tilapia;7.95;5.75;28.71
05/02/26 17.00;Tilapia;7.85;5.73;28.78
05/02/26 17.15;Tilapia;7.96;5.9;28.91
05/02/26 17.30;Tilapia;7.9;5.49;28.61
05/02/26 17.45;Tilapia;7.97;5.56;28.8
05/02/26 18.00;Tilapia;7.51;5.51;28.49
05/02/26 18.15;Tilapia;7.86;5.41;28
05/02/26 18.30;Tilapia;7.97;5.56;28.6
05/02/26 18.45;Tilapia;7.94;5.43;28.13
05/02/26 19.00;Tilapia;7.78;5.74;28.61
05/02/26 19.15;Tilapia;7.81;5.06;28.58
05/02/26 19.30;Tilapia;7.96;5.15;28.22
05/02/26 19.45;Tilapia;7.88;5.06;27.67
05/02/26 20.00;Tilapia;7.62;5.28;27.8
05/02/26 20.15;Tilapia;7.63;4.69;27.62
05/02/26 20.30;Tilapia;7.79;4.69;27.35
05/02/26 20.45;Tilapia;7.85;5.01;27.9
05/02/26 21.00;Tilapia;7.77;4.61;27.56
05/02/26 21.15;Tilapia;7.86;4.58;27.44
05/02/26 21.30;Tilapia;7.8;4.98;27.51
05/02/26 21.45;Tilapia;7.84;4.91;27.27
05/02/26 22.00;Tilapia;7.79;4.21;27.36
05/02/26 22.15;Tilapia;7.83;4.19;27.48
05/02/26 22.30;Tilapia;7.76;4.09;27.42
05/02/26 22.45;Tilapia;7.66;4.58;27.19
05/02/26 23.00;Tilapia;7.81;4.29;26.74
05/02/26 23.15;Tilapia;7.78;4.34;27.27
05/02/26 23.30;Tilapia;7.84;4.1;27.5
05/02/26 23.45;Tilapia;7.67;4.08;27.4
06/02/26 00.00;Tilapia;7.55;3.82;27.58
06/02/26 00.15;Tilapia;7.58;4.19;27.55
06/02/26 00.30;Tilapia;7.69;4.25;27.87
06/02/26 00.45;Tilapia;7.76;4.14;27.11
06/02/26 01.00;Tilapia;7.59;4.4;27.48
06/02/26 01.15;Tilapia;7.68;4.31;27.85
06/02/26 01.30;Tilapia;7.41;4.26;27.6
06/02/26 01.45;Tilapia;7.79;4.13;27.41
06/02/26 02.00;Tilapia;7.69;3.88;27.62
06/02/26 02.15;Tilapia;7.66;4.06;28.01
06/02/26 02.30;Tilapia;7.66;4.62;27.83
06/02/26 02.45;Tilapia;7.77;4.77;28.2
06/02/26 03.00;Tilapia;7.82;4.17;28.61
06/02/26 03.15;Tilapia;7.4;4.53;28.61
06/02/26 03.30;Tilapia;7.75;4.64;28.14
06/02/26 03.45;Tilapia;7.72;4.03;29.16
06/02/26 04.00;Tilapia;7.64;4.11;28.27
06/02/26 04.15;Tilapia;7.54;4.43;28.74
06/02/26 04.30;Tilapia;7.65;4.37;28.58
06/02/26 04.45;Tilapia;7.73;4.65;28.7
06/02/26 05.00;Tilapia;7.87;4.66;28.93
06/02/26 05.15;Tilapia;7.7;4.81;28.47
06/02/26 05.30;Tilapia;7.62;4.73;29.2
06/02/26 05.45;Tilapia;7.65;4.77;29.26
06/02/26 06.00;Tilapia;7.79;5.03;29.35
06/02/26 06.15;Tilapia;7.92;4.86;29.52
06/02/26 06.30;Tilapia;7.77;4.73;30.13
06/02/26 06.45;Tilapia;7.7;4.94;29.6
06/02/26 07.00;Tilapia;7.69;5.49;30.22
06/02/26 07.15;Tilapia;7.7;5.2;29.81
06/02/26 07.30;Tilapia;7.63;5.27;29.54
06/02/26 07.45;Tilapia;7.77;4.99;29.79
06/02/26 08.00;Tilapia;7.83;5.33;30.04
06/02/26 08.15;Tilapia;7.76;5.4;30.17
06/02/26 08.30;Tilapia;8.02;5.69;30.01
06/02/26 08.45;Tilapia;7.72;5.42;30.31
06/02/26 09.00;Tilapia;7.94;5.68;29.91
06/02/26 09.15;Tilapia;7.75;5.27;30.55
06/02/26 09.30;Tilapia;7.93;6.03;30.5
06/02/26 09.45;Tilapia;7.94;5.97;30.35
06/02/26 10.00;Tilapia;7.81;6.23;30.38
06/02/26 10.15;Tilapia;7.76;5.72;30.48
06/02/26 10.30;Tilapia;7.78;6.22;30.53
06/02/26 10.45;Tilapia;7.79;5.81;30.44
06/02/26 11.00;Tilapia;8.04;6.45;31.05
06/02/26 11.15;Tilapia;7.79;5.88;30.72
06/02/26 11.30;Tilapia;7.81;5.75;30.42
06/02/26 11.45;Tilapia;7.89;5.77;30.45
06/02/26 12.00;Tilapia;7.88;6.06;30.24
06/02/26 12.15;Tilapia;7.86;5.71;29.47
06/02/26 12.30;Tilapia;7.7;5.37;29.8
06/02/26 12.45;Tilapia;7.89;6.53;30.65
06/02/26 13.00;Tilapia;7.81;5.74;30.52
06/02/26 13.15;Tilapia;8.05;6.97;29.88
06/02/26 13.30;Tilapia;7.79;6.31;30.14
06/02/26 13.45;Tilapia;7.99;6.31;30.09
06/02/26 14.00;Tilapia;7.9;6.54;29.98
06/02/26 14.15;Tilapia;7.85;6.02;29.87
06/02/26 14.30;Tilapia;7.9;6.1;29.9
06/02/26 14.45;Tilapia;7.82;6.34;29.55
06/02/26 15.00;Tilapia;7.67;5.86;29.59
06/02/26 15.15;Tilapia;7.81;5.95;30.12
06/02/26 15.30;Tilapia;7.91;6.47;29.42
06/02/26 15.45;Tilapia;7.75;5.92;29.66
06/02/26 16.00;Tilapia;8.03;5.75;29.41
06/02/26 16.15;Tilapia;7.69;6.2;29.36
06/02/26 16.30;Tilapia;7.99;5.78;28.97
06/02/26 16.45;Tilapia;7.89;6.16;29.29
06/02/26 17.00;Tilapia;8.11;6.09;29.11
06/02/26 17.15;Tilapia;7.87;5.74;28.81
06/02/26 17.30;Tilapia;7.97;5.62;28.91
06/02/26 17.45;Tilapia;7.99;5.22;28.48
06/02/26 18.00;Tilapia;7.86;5.44;28.68
06/02/26 18.15;Tilapia;7.84;5.61;28.22
06/02/26 18.30;Tilapia;7.77;5.11;27.96
06/02/26 18.45;Tilapia;7.84;4.95;27.93
06/02/26 19.00;Tilapia;7.97;4.86;27.88
06/02/26 19.15;Tilapia;7.62;3.88;27.66
06/02/26 19.30;Tilapia;7.77;4.64;27.89
06/02/26 19.45;Tilapia;7.73;4.74;27.53
06/02/26 20.00;Tilapia;7.55;3.42;27.45
06/02/26 20.15;Tilapia;7.77;4.99;27.14
06/02/26 20.30;Tilapia;7.66;4.9;27.27
06/02/26 20.45;Tilapia;7.73;4.6;27.39
06/02/26 21.00;Tilapia;7.61;4.28;27.63
06/02/26 21.15;Tilapia;7.61;3.53;26.57
06/02/26 21.30;Tilapia;7.76;4.17;27.66
06/02/26 21.45;Tilapia;7.46;2.93;26.38
06/02/26 22.00;Tilapia;7.43;4.17;26.96
06/02/26 22.15;Tilapia;7.7;4.1;27.6
06/02/26 22.30;Tilapia;7.71;4.59;27.36
06/02/26 22.45;Tilapia;7.81;4.22;27.17
06/02/26 23.00;Tilapia;7.65;4.15;27
06/02/26 23.15;Tilapia;7.71;3.91;27.09
06/02/26 23.30;Tilapia;7.45;3.62;27.4
06/02/26 23.45;Tilapia;7.69;3.94;27.74
07/02/26 00.00;Tilapia;7.5;3.2;27.59
07/02/26 00.15;Tilapia;7.67;3.7;27.37
07/02/26 00.30;Tilapia;7.49;4.2;27.6
07/02/26 00.45;Tilapia;7.6;3.97;27.56
07/02/26 01.00;Tilapia;7.59;4.48;27.88
07/02/26 01.15;Tilapia;7.65;3.95;27.55
07/02/26 01.30;Tilapia;7.66;4.53;27.77
07/02/26 01.45;Tilapia;7.68;4.09;27.16
07/02/26 02.00;Tilapia;8;4.33;27.8
07/02/26 02.15;Tilapia;7.64;4.29;27.97
07/02/26 02.30;Tilapia;7.69;3.45;27.97
07/02/26 02.45;Tilapia;7.68;3.76;28.34
07/02/26 03.00;Tilapia;7.81;4.31;28.38
07/02/26 03.15;Tilapia;7.71;4.18;28.32
07/02/26 03.30;Tilapia;7.64;4.37;28.74
07/02/26 03.45;Tilapia;7.77;4.34;28.48
07/02/26 04.00;Tilapia;7.77;4.45;28.22
07/02/26 04.15;Tilapia;7.67;4.21;28.52
07/02/26 04.30;Tilapia;7.67;4.63;28.6
07/02/26 04.45;Tilapia;7.92;4.02;28.44
07/02/26 05.00;Tilapia;7.82;4.24;28.69
07/02/26 05.15;Tilapia;7.81;3.93;28.95
07/02/26 05.30;Tilapia;7.93;4.74;28.98
07/02/26 05.45;Tilapia;7.79;4.92;29.02
07/02/26 06.00;Tilapia;7.86;4.64;29.44
07/02/26 06.15;Tilapia;7.74;4.8;29.16
07/02/26 06.30;Tilapia;7.73;5.1;29.37
07/02/26 06.45;Tilapia;7.64;4.82;29.41
07/02/26 07.00;Tilapia;7.64;4.97;29.81
07/02/26 07.15;Tilapia;7.85;5.74;29.76
07/02/26 07.30;Tilapia;7.78;5.44;30.14
07/02/26 07.45;Tilapia;7.83;5.4;30.38
07/02/26 08.00;Tilapia;7.73;5.34;30.22
07/02/26 08.15;Tilapia;7.97;5.49;29.85
07/02/26 08.30;Tilapia;7.72;5.57;30.37
07/02/26 08.45;Tilapia;7.79;5.79;29.95
07/02/26 09.00;Tilapia;7.81;5.49;30.33
07/02/26 09.15;Tilapia;7.76;5.94;30.69
07/02/26 09.30;Tilapia;7.99;5.61;30.53
07/02/26 09.45;Tilapia;7.83;5.95;30.16
07/02/26 10.00;Tilapia;7.64;5.77;30.47
07/02/26 10.15;Tilapia;7.76;5.23;30.2
07/02/26 10.30;Tilapia;7.83;5.7;30.36
07/02/26 10.45;Tilapia;7.9;6.26;30.71
07/02/26 11.00;Tilapia;7.84;6.31;30.55
07/02/26 11.15;Tilapia;8.07;6.02;30.69
07/02/26 11.30;Tilapia;7.91;6.27;30.28
07/02/26 11.45;Tilapia;7.96;6.17;30.07
07/02/26 12.00;Tilapia;7.89;6.31;30.85
07/02/26 12.15;Tilapia;7.76;6.22;30.6
07/02/26 12.30;Tilapia;7.91;6.5;30.27
07/02/26 12.45;Tilapia;7.78;6.35;30.57
07/02/26 13.00;Tilapia;7.93;6.55;29.81
07/02/26 13.15;Tilapia;7.89;6.35;29.91
07/02/26 13.30;Tilapia;7.87;6.29;30.38
07/02/26 13.45;Tilapia;7.82;6.01;30.28
07/02/26 14.00;Tilapia;7.92;6.35;29.49
07/02/26 14.15;Tilapia;7.86;6.5;30.16
07/02/26 14.30;Tilapia;7.87;6.63;29.91
07/02/26 14.45;Tilapia;7.98;6.15;29.56
07/02/26 15.00;Tilapia;7.84;6.63;29.75
07/02/26 15.15;Tilapia;7.86;6.25;29.27
07/02/26 15.30;Tilapia;7.8;5.98;29.69
07/02/26 15.45;Tilapia;7.67;5.95;29.29
07/02/26 16.00;Tilapia;7.78;5.63;29.27
07/02/26 16.15;Tilapia;7.64;5.93;29.02
07/02/26 16.30;Tilapia;7.96;6.25;29.43
07/02/26 16.45;Tilapia;8.12;6.11;29.43
07/02/26 17.00;Tilapia;7.8;6.09;28.96
07/02/26 17.15;Tilapia;7.79;5.68;28.89
07/02/26 17.30;Tilapia;7.89;5.62;28.84
07/02/26 17.45;Tilapia;7.87;5.28;28.67
07/02/26 18.00;Tilapia;7.63;5.33;28.49
07/02/26 18.15;Tilapia;7.88;5.46;28.55
07/02/26 18.30;Tilapia;7.62;4.21;27.82
07/02/26 18.45;Tilapia;7.48;3.76;27.45
07/02/26 19.00;Tilapia;7.5;4.04;27.4
07/02/26 19.15;Tilapia;7.49;3.37;27.3
07/02/26 19.30;Tilapia;7.66;3.89;26.7
07/02/26 19.45;Tilapia;7.4;3.03;26.61
07/02/26 20.00;Tilapia;7.55;3.8;26.85
07/02/26 20.15;Tilapia;7.54;3.41;26.42
07/02/26 20.30;Tilapia;7.59;3.36;26.26
07/02/26 20.45;Tilapia;7.48;2.93;26.21
07/02/26 21.00;Tilapia;7.43;3.14;26.37
07/02/26 21.15;Tilapia;7.62;3.2;26.47
07/02/26 21.30;Tilapia;7.6;3.8;27.09
07/02/26 21.45;Tilapia;7.75;3.49;26.58
07/02/26 22.00;Tilapia;7.57;3.43;26.86
07/02/26 22.15;Tilapia;7.53;3.52;27.33
07/02/26 22.30;Tilapia;7.45;2.84;25.9
07/02/26 22.45;Tilapia;7.43;2.77;26.53
07/02/26 23.00;Tilapia;7.6;2.98;26.68
07/02/26 23.15;Tilapia;7.3;2.73;26.62
07/02/26 23.30;Tilapia;7.52;2.88;26.44
07/02/26 23.45;Tilapia;7.32;3.07;26.43
08/02/26 00.00;Tilapia;7.53;2.59;26.81
08/02/26 00.15;Tilapia;7.49;2.92;26.73
08/02/26 00.30;Tilapia;7.67;3.45;27.25
08/02/26 00.45;Tilapia;7.33;2.79;26.7
08/02/26 01.00;Tilapia;7.51;3.21;26.76
08/02/26 01.15;Tilapia;7.59;2.62;26.79
08/02/26 01.30;Tilapia;7.62;3.52;27.52
08/02/26 01.45;Tilapia;7.65;3.89;27.21
08/02/26 02.00;Tilapia;7.38;2.57;26.82
08/02/26 02.15;Tilapia;7.38;3.16;26.79
08/02/26 02.30;Tilapia;7.32;2.78;26.8
08/02/26 02.45;Tilapia;7.69;2.84;27.37
08/02/26 03.00;Tilapia;7.63;3.14;27.26
08/02/26 03.15;Tilapia;7.49;3.08;27.24
08/02/26 03.30;Tilapia;7.54;3.72;27.58
08/02/26 03.45;Tilapia;7.35;2.9;27.51
08/02/26 04.00;Tilapia;7.41;3.61;27.72
08/02/26 04.15;Tilapia;7.71;3.57;27.63
08/02/26 04.30;Tilapia;7.72;4.07;27.93
08/02/26 04.45;Tilapia;7.35;3.17;27.85
08/02/26 05.00;Tilapia;7.37;3.53;27.9
08/02/26 05.15;Tilapia;7.38;3.27;28.53
08/02/26 05.30;Tilapia;7.44;3.89;28.06
08/02/26 05.45;Tilapia;7.55;3.21;28.55
08/02/26 06.00;Tilapia;7.56;3.78;28.44
08/02/26 06.15;Tilapia;7.44;3.76;28.19
08/02/26 06.30;Tilapia;7.67;4.18;28.66
08/02/26 06.45;Tilapia;7.52;3.82;28.12
08/02/26 07.00;Tilapia;7.61;4.28;29
08/02/26 07.15;Tilapia;7.5;3.99;28.84
08/02/26 07.30;Tilapia;7.72;4.38;29.41
08/02/26 07.45;Tilapia;7.5;4.24;28.96
08/02/26 08.00;Tilapia;7.56;4.19;28.84
08/02/26 08.15;Tilapia;7.69;4.49;29.05
08/02/26 08.30;Tilapia;7.69;4.86;29.48
08/02/26 08.45;Tilapia;7.63;4.37;28.75
08/02/26 09.00;Tilapia;7.69;4.35;29.51
08/02/26 09.15;Tilapia;7.62;4.4;29.29
08/02/26 09.30;Tilapia;7.45;4.61;29.24
08/02/26 09.45;Tilapia;7.65;4.86;29.51
08/02/26 10.00;Tilapia;7.82;4.21;29.61
08/02/26 10.15;Tilapia;7.48;5.09;30.21
08/02/26 10.30;Tilapia;7.54;4.43;29.43
08/02/26 10.45;Tilapia;7.68;4.46;29.53
08/02/26 11.00;Tilapia;7.66;4.79;29.16
08/02/26 11.15;Tilapia;7.54;4.71;29.53
08/02/26 11.30;Tilapia;7.74;5.74;29.44
08/02/26 11.45;Tilapia;7.63;5.39;29.57
08/02/26 12.00;Tilapia;7.58;4.98;30.03
08/02/26 12.15;Tilapia;7.59;5.14;29.5
08/02/26 12.30;Tilapia;7.95;5.31;29.54
08/02/26 12.45;Tilapia;7.68;5.4;29.29
08/02/26 13.00;Tilapia;7.71;5.63;29.45
08/02/26 13.15;Tilapia;7.47;4.9;29.42
08/02/26 13.30;Tilapia;7.79;5.08;29.27
08/02/26 13.45;Tilapia;7.72;6.05;29.77
08/02/26 14.00;Tilapia;7.82;5.37;29.26
08/02/26 14.15;Tilapia;7.75;5.75;29.96
08/02/26 14.30;Tilapia;7.87;5.47;29.3
08/02/26 14.45;Tilapia;7.6;5.22;28.97
08/02/26 15.00;Tilapia;7.64;4.76;29.04
08/02/26 15.15;Tilapia;7.7;4.75;28.65
08/02/26 15.30;Tilapia;7.66;4.72;28.59
